timestamp,user,src_host,dst_host,result,src_ip
65,U12,C237,DST-HOST,SUCCESS,C237
65,U12,C186,DST-HOST,SUCCESS,C186
65,U12,C264,DST-HOST,SUCCESS,C264
65,U12,C53,DST-HOST,SUCCESS,C53
65,U12,C13,DST-HOST,SUCCESS,C13
65,U12,C265,DST-HOST,SUCCESS,C265
65,U12,C54,DST-HOST,SUCCESS,C54
65,U95,C154,DST-HOST,SUCCESS,C154
65,U184,C154,DST-HOST,SUCCESS,C154
65,U112,C144,DST-HOST,SUCCESS,C144
65,U67,C154,DST-HOST,SUCCESS,C154
65,U67,C49,DST-HOST,SUCCESS,C49
66,U185,C253,DST-HOST,SUCCESS,C253
66,U195,C266,DST-HOST,SUCCESS,C266
66,U190,C257,DST-HOST,SUCCESS,C257
66,U187,C255,DST-HOST,SUCCESS,C255
66,U196,C267,DST-HOST,SUCCESS,C267
66,U192,C259,DST-HOST,SUCCESS,C259
66,U194,C268,DST-HOST,SUCCESS,C268
66,U194,C262,DST-HOST,SUCCESS,C262
66,U194,C263,DST-HOST,SUCCESS,C263
66,U197,C269,DST-HOST,SUCCESS,C269
66,U12,C270,DST-HOST,SUCCESS,C270
66,U12,C265,DST-HOST,SUCCESS,C265
66,U184,C154,DST-HOST,SUCCESS,C154
66,U156,C161,DST-HOST,SUCCESS,C161
66,U179,C175,DST-HOST,SUCCESS,C175
66,U112,C144,DST-HOST,SUCCESS,C144
66,U112,C145,DST-HOST,SUCCESS,C145
67,U198,C271,DST-HOST,SUCCESS,C271
67,U199,C272,DST-HOST,SUCCESS,C272
67,U199,C151,DST-HOST,SUCCESS,C151
67,U200,C273,DST-HOST,SUCCESS,C273
67,U195,C266,DST-HOST,SUCCESS,C266
67,U201,C200,DST-HOST,SUCCESS,C200
67,U201,C274,DST-HOST,SUCCESS,C274
67,U202,C239,DST-HOST,SUCCESS,C239
67,U202,C275,DST-HOST,SUCCESS,C275
67,U203,C276,DST-HOST,SUCCESS,C276
67,U188,C239,DST-HOST,SUCCESS,C239
67,U188,C256,DST-HOST,SUCCESS,C256
67,U92,C153,DST-HOST,SUCCESS,C153
67,U48,C104,DST-HOST,SUCCESS,C104
67,U60,C213,DST-HOST,SUCCESS,C213
67,U60,C107,DST-HOST,SUCCESS,C107
67,U12,C221,DST-HOST,SUCCESS,C221
67,U12,C162,DST-HOST,SUCCESS,C162
67,U204,C154,DST-HOST,SUCCESS,C154
67,U112,C145,DST-HOST,SUCCESS,C145
68,U198,C271,DST-HOST,SUCCESS,C271
68,U205,C277,DST-HOST,SUCCESS,C277
68,U200,C273,DST-HOST,SUCCESS,C273
68,U195,C266,DST-HOST,SUCCESS,C266
68,U206,C134,DST-HOST,SUCCESS,C134
68,U206,C278,DST-HOST,SUCCESS,C278
68,U207,C279,DST-HOST,SUCCESS,C279
68,U202,C148,DST-HOST,SUCCESS,C148
68,U202,C275,DST-HOST,SUCCESS,C275
68,U197,C269,DST-HOST,SUCCESS,C269
68,U197,C280,DST-HOST,SUCCESS,C280
68,U203,C276,DST-HOST,SUCCESS,C276
68,U48,C281,DST-HOST,SUCCESS,C281
68,U13,C282,DST-HOST,SUCCESS,C282
68,U60,C173,DST-HOST,SUCCESS,C173
68,U156,C161,DST-HOST,SUCCESS,C161
68,U97,C161,DST-HOST,SUCCESS,C161
68,U179,C175,DST-HOST,SUCCESS,C175
69,U205,C277,DST-HOST,SUCCESS,C277
69,U208,C283,DST-HOST,SUCCESS,C283
69,U200,C150,DST-HOST,SUCCESS,C150
69,U200,C273,DST-HOST,SUCCESS,C273
69,U195,C266,DST-HOST,SUCCESS,C266
69,U13,C172,DST-HOST,SUCCESS,C172
69,U13,C32,DST-HOST,SUCCESS,C32
69,U209,C284,DST-HOST,SUCCESS,C284
69,U12,C252,DST-HOST,SUCCESS,C252
69,U12,C53,DST-HOST,SUCCESS,C53
69,U12,C13,DST-HOST,SUCCESS,C13
69,U95,C154,DST-HOST,SUCCESS,C154
69,U128,C167,DST-HOST,SUCCESS,C167
69,U128,C176,DST-HOST,SUCCESS,C176
70,U210,C285,DST-HOST,SUCCESS,C285
70,U211,C248,DST-HOST,SUCCESS,C248
70,U211,C286,DST-HOST,SUCCESS,C286
70,U212,C287,DST-HOST,SUCCESS,C287
70,U208,C283,DST-HOST,SUCCESS,C283
70,U42,C45,DST-HOST,SUCCESS,C45
70,U213,C288,DST-HOST,SUCCESS,C288
70,U6,C7,DST-HOST,SUCCESS,C7
70,U6,C148,DST-HOST,SUCCESS,C148
70,U214,C289,DST-HOST,SUCCESS,C289
70,U214,C148,DST-HOST,SUCCESS,C148
70,U215,C290,DST-HOST,SUCCESS,C290
70,U216,C219,DST-HOST,SUCCESS,C219
70,U216,C291,DST-HOST,SUCCESS,C291
70,U77,C78,DST-HOST,SUCCESS,C78
70,U48,C292,DST-HOST,SUCCESS,C292
70,U116,C155,DST-HOST,SUCCESS,C155
70,U13,C282,DST-HOST,SUCCESS,C282
70,U13,C32,DST-HOST,SUCCESS,C32
70,U13,C209,DST-HOST,SUCCESS,C209
70,U12,C293,DST-HOST,SUCCESS,C293
70,U95,C154,DST-HOST,SUCCESS,C154
70,U159,C160,DST-HOST,SUCCESS,C160
70,U156,C161,DST-HOST,SUCCESS,C161
70,U97,C161,DST-HOST,SUCCESS,C161
70,U179,C175,DST-HOST,SUCCESS,C175
71,U217,C294,DST-HOST,SUCCESS,C294
71,U212,C295,DST-HOST,SUCCESS,C295
71,U212,C280,DST-HOST,SUCCESS,C280
71,U212,C287,DST-HOST,SUCCESS,C287
71,U213,C288,DST-HOST,SUCCESS,C288
71,U207,C234,DST-HOST,SUCCESS,C234
71,U207,C279,DST-HOST,SUCCESS,C279
71,U6,C7,DST-HOST,SUCCESS,C7
71,U218,C219,DST-HOST,SUCCESS,C219
71,U218,C296,DST-HOST,SUCCESS,C296
71,U215,C150,DST-HOST,SUCCESS,C150
71,U215,C290,DST-HOST,SUCCESS,C290
71,U219,C297,DST-HOST,SUCCESS,C297
71,U220,C298,DST-HOST,SUCCESS,C298
71,U221,C299,DST-HOST,SUCCESS,C299
71,U29,C300,DST-HOST,SUCCESS,C300
71,U29,C30,DST-HOST,SUCCESS,C30
71,U209,C284,DST-HOST,SUCCESS,C284
72,U222,C301,DST-HOST,SUCCESS,C301
72,U222,C146,DST-HOST,SUCCESS,C146
72,U223,C148,DST-HOST,SUCCESS,C148
72,U223,C302,DST-HOST,SUCCESS,C302
72,U217,C294,DST-HOST,SUCCESS,C294
72,U224,C303,DST-HOST,SUCCESS,C303
72,U208,C151,DST-HOST,SUCCESS,C151
72,U208,C283,DST-HOST,SUCCESS,C283
72,U6,C7,DST-HOST,SUCCESS,C7
72,U6,C148,DST-HOST,SUCCESS,C148
72,U225,C304,DST-HOST,SUCCESS,C304
72,U225,C305,DST-HOST,SUCCESS,C305
72,U226,C151,DST-HOST,SUCCESS,C151
72,U226,C306,DST-HOST,SUCCESS,C306
72,U141,C307,DST-HOST,SUCCESS,C307
72,U141,C191,DST-HOST,SUCCESS,C191
72,U124,C192,DST-HOST,SUCCESS,C192
72,U219,C297,DST-HOST,SUCCESS,C297
72,U220,C298,DST-HOST,SUCCESS,C298
72,U173,C233,DST-HOST,SUCCESS,C233
72,U227,C308,DST-HOST,SUCCESS,C308
72,U227,C148,DST-HOST,SUCCESS,C148
72,U9,C10,DST-HOST,SUCCESS,C10
72,U9,C151,DST-HOST,SUCCESS,C151
72,U13,C172,DST-HOST,SUCCESS,C172
72,U13,C309,DST-HOST,SUCCESS,C309
72,U60,C213,DST-HOST,SUCCESS,C213
72,U60,C157,DST-HOST,SUCCESS,C157
72,U12,C13,DST-HOST,SUCCESS,C13
72,U159,C160,DST-HOST,SUCCESS,C160
72,U97,C161,DST-HOST,SUCCESS,C161
72,U179,C175,DST-HOST,SUCCESS,C175
73,U222,C310,DST-HOST,SUCCESS,C310
73,U228,C311,DST-HOST,SUCCESS,C311
73,U217,C294,DST-HOST,SUCCESS,C294
73,U198,C271,DST-HOST,SUCCESS,C271
73,U198,C134,DST-HOST,SUCCESS,C134
73,U6,C7,DST-HOST,SUCCESS,C7
73,U124,C192,DST-HOST,SUCCESS,C192
73,U9,C10,DST-HOST,SUCCESS,C10
73,U77,C234,DST-HOST,SUCCESS,C234
73,U77,C78,DST-HOST,SUCCESS,C78
73,U13,C309,DST-HOST,SUCCESS,C309
73,U12,C312,DST-HOST,SUCCESS,C312
73,U12,C237,DST-HOST,SUCCESS,C237
73,U12,C186,DST-HOST,SUCCESS,C186
73,U12,C313,DST-HOST,SUCCESS,C313
73,U12,C13,DST-HOST,SUCCESS,C13
73,U128,C167,DST-HOST,SUCCESS,C167
73,U128,C176,DST-HOST,SUCCESS,C176
74,U222,C301,DST-HOST,SUCCESS,C301
74,U229,C314,DST-HOST,SUCCESS,C314
74,U230,C315,DST-HOST,SUCCESS,C315
74,U231,C316,DST-HOST,SUCCESS,C316
74,U231,C317,DST-HOST,SUCCESS,C317
74,U232,C318,DST-HOST,SUCCESS,C318
74,U124,C192,DST-HOST,SUCCESS,C192
74,U124,C168,DST-HOST,SUCCESS,C168
74,U233,C319,DST-HOST,SUCCESS,C319
74,U234,C108,DST-HOST,SUCCESS,C108
74,U13,C172,DST-HOST,SUCCESS,C172
74,U13,C14,DST-HOST,SUCCESS,C14
74,U60,C173,DST-HOST,SUCCESS,C173
74,U105,C160,DST-HOST,SUCCESS,C160
74,U156,C161,DST-HOST,SUCCESS,C161
74,U97,C161,DST-HOST,SUCCESS,C161
75,U235,C219,DST-HOST,SUCCESS,C219
75,U235,C320,DST-HOST,SUCCESS,C320
75,U229,C314,DST-HOST,SUCCESS,C314
75,U230,C315,DST-HOST,SUCCESS,C315
75,U236,C321,DST-HOST,SUCCESS,C321
75,U232,C318,DST-HOST,SUCCESS,C318
75,U14,C219,DST-HOST,SUCCESS,C219
75,U14,C15,DST-HOST,SUCCESS,C15
75,U124,C192,DST-HOST,SUCCESS,C192
75,U220,C134,DST-HOST,SUCCESS,C134
75,U220,C298,DST-HOST,SUCCESS,C298
75,U220,C200,DST-HOST,SUCCESS,C200
75,U237,C322,DST-HOST,SUCCESS,C322
75,U48,C281,DST-HOST,SUCCESS,C281
75,U116,C155,DST-HOST,SUCCESS,C155
75,U127,C155,DST-HOST,SUCCESS,C155
75,U238,C323,DST-HOST,SUCCESS,C323
75,U13,C172,DST-HOST,SUCCESS,C172
75,U13,C14,DST-HOST,SUCCESS,C14
75,U12,C324,DST-HOST,SUCCESS,C324
75,U12,C252,DST-HOST,SUCCESS,C252
75,U95,C154,DST-HOST,SUCCESS,C154
75,U184,C154,DST-HOST,SUCCESS,C154
75,U105,C160,DST-HOST,SUCCESS,C160
76,U239,C325,DST-HOST,SUCCESS,C325
76,U63,C68,DST-HOST,SUCCESS,C68
76,U124,C192,DST-HOST,SUCCESS,C192
76,U124,C168,DST-HOST,SUCCESS,C168
76,U240,C326,DST-HOST,SUCCESS,C326
76,U48,C281,DST-HOST,SUCCESS,C281
76,U209,C284,DST-HOST,SUCCESS,C284
76,U204,C154,DST-HOST,SUCCESS,C154
76,U156,C161,DST-HOST,SUCCESS,C161
76,U97,C161,DST-HOST,SUCCESS,C161
77,U241,C327,DST-HOST,SUCCESS,C327
77,U242,C328,DST-HOST,SUCCESS,C328
77,U243,C329,DST-HOST,SUCCESS,C329
77,U220,C298,DST-HOST,SUCCESS,C298
77,U220,C200,DST-HOST,SUCCESS,C200
77,U240,C326,DST-HOST,SUCCESS,C326
77,U244,C219,DST-HOST,SUCCESS,C219
77,U244,C330,DST-HOST,SUCCESS,C330
77,U245,C331,DST-HOST,SUCCESS,C331
77,U245,C150,DST-HOST,SUCCESS,C150
77,U116,C155,DST-HOST,SUCCESS,C155
77,U127,C155,DST-HOST,SUCCESS,C155
77,U12,C54,DST-HOST,SUCCESS,C54
77,U105,C160,DST-HOST,SUCCESS,C160
78,U241,C327,DST-HOST,SUCCESS,C327
78,U242,C328,DST-HOST,SUCCESS,C328
78,U246,C332,DST-HOST,SUCCESS,C332
78,U247,C333,DST-HOST,SUCCESS,C333
78,U248,C334,DST-HOST,SUCCESS,C334
78,U200,C273,DST-HOST,SUCCESS,C273
78,U243,C329,DST-HOST,SUCCESS,C329
78,U19,C20,DST-HOST,SUCCESS,C20
78,U220,C134,DST-HOST,SUCCESS,C134
78,U220,C298,DST-HOST,SUCCESS,C298
78,U237,C134,DST-HOST,SUCCESS,C134
78,U237,C322,DST-HOST,SUCCESS,C322
78,U245,C331,DST-HOST,SUCCESS,C331
78,U48,C292,DST-HOST,SUCCESS,C292
78,U12,C335,DST-HOST,SUCCESS,C335
78,U12,C54,DST-HOST,SUCCESS,C54
78,U159,C160,DST-HOST,SUCCESS,C160
78,U156,C161,DST-HOST,SUCCESS,C161
78,U97,C161,DST-HOST,SUCCESS,C161
78,U128,C167,DST-HOST,SUCCESS,C167
78,U128,C176,DST-HOST,SUCCESS,C176
79,U246,C332,DST-HOST,SUCCESS,C332
79,U249,C336,DST-HOST,SUCCESS,C336
79,U248,C334,DST-HOST,SUCCESS,C334
79,U208,C283,DST-HOST,SUCCESS,C283
79,U250,C337,DST-HOST,SUCCESS,C337
79,U63,C234,DST-HOST,SUCCESS,C234
79,U63,C68,DST-HOST,SUCCESS,C68
79,U19,C20,DST-HOST,SUCCESS,C20
79,U159,C160,DST-HOST,SUCCESS,C160
80,U251,C338,DST-HOST,SUCCESS,C338
80,U246,C332,DST-HOST,SUCCESS,C332
80,U249,C336,DST-HOST,SUCCESS,C336
80,U252,C339,DST-HOST,SUCCESS,C339
80,U252,C225,DST-HOST,SUCCESS,C225
80,U250,C337,DST-HOST,SUCCESS,C337
80,U120,C164,DST-HOST,SUCCESS,C164
80,U120,C148,DST-HOST,SUCCESS,C148
80,U253,C340,DST-HOST,SUCCESS,C340
80,U19,C20,DST-HOST,SUCCESS,C20
80,U254,C341,DST-HOST,SUCCESS,C341
80,U13,C172,DST-HOST,SUCCESS,C172
80,U12,C342,DST-HOST,SUCCESS,C342
80,U12,C343,DST-HOST,SUCCESS,C343
80,U156,C161,DST-HOST,SUCCESS,C161
80,U97,C161,DST-HOST,SUCCESS,C161
81,U251,C338,DST-HOST,SUCCESS,C338
81,U246,C332,DST-HOST,SUCCESS,C332
81,U246,C192,DST-HOST,SUCCESS,C192
81,U255,C344,DST-HOST,SUCCESS,C344
81,U249,C336,DST-HOST,SUCCESS,C336
81,U253,C340,DST-HOST,SUCCESS,C340
81,U256,C345,DST-HOST,SUCCESS,C345
81,U257,C346,DST-HOST,SUCCESS,C346
81,U258,C347,DST-HOST,SUCCESS,C347
81,U254,C341,DST-HOST,SUCCESS,C341
81,U259,C348,DST-HOST,SUCCESS,C348
81,U260,C349,DST-HOST,SUCCESS,C349
81,U48,C171,DST-HOST,SUCCESS,C171
81,U13,C32,DST-HOST,SUCCESS,C32
81,U60,C173,DST-HOST,SUCCESS,C173
81,U12,C350,DST-HOST,SUCCESS,C350
81,U12,C351,DST-HOST,SUCCESS,C351
81,U159,C160,DST-HOST,SUCCESS,C160
82,U113,C147,DST-HOST,SUCCESS,C147
82,U113,C148,DST-HOST,SUCCESS,C148
82,U246,C332,DST-HOST,SUCCESS,C332
82,U246,C200,DST-HOST,SUCCESS,C200
82,U255,C344,DST-HOST,SUCCESS,C344
82,U16,C148,DST-HOST,SUCCESS,C148
82,U16,C17,DST-HOST,SUCCESS,C17
82,U18,C200,DST-HOST,SUCCESS,C200
82,U18,C19,DST-HOST,SUCCESS,C19
82,U68,C71,DST-HOST,SUCCESS,C71
82,U206,C278,DST-HOST,SUCCESS,C278
82,U253,C340,DST-HOST,SUCCESS,C340
82,U256,C345,DST-HOST,SUCCESS,C345
82,U21,C22,DST-HOST,SUCCESS,C22
82,U114,C149,DST-HOST,SUCCESS,C149
82,U114,C148,DST-HOST,SUCCESS,C148
82,U258,C347,DST-HOST,SUCCESS,C347
82,U258,C120,DST-HOST,SUCCESS,C120
82,U258,C151,DST-HOST,SUCCESS,C151
82,U258,C200,DST-HOST,SUCCESS,C200
82,U261,C200,DST-HOST,SUCCESS,C200
82,U261,C352,DST-HOST,SUCCESS,C352
82,U262,C96,DST-HOST,SUCCESS,C96
82,U254,C341,DST-HOST,SUCCESS,C341
82,U115,C148,DST-HOST,SUCCESS,C148
82,U115,C152,DST-HOST,SUCCESS,C152
82,U77,C78,DST-HOST,SUCCESS,C78
82,U259,C348,DST-HOST,SUCCESS,C348
82,U260,C349,DST-HOST,SUCCESS,C349
82,U263,C353,DST-HOST,SUCCESS,C353
82,U13,C14,DST-HOST,SUCCESS,C14
82,U84,C87,DST-HOST,SUCCESS,C87
82,U84,C90,DST-HOST,SUCCESS,C90
82,U93,C106,DST-HOST,SUCCESS,C106
82,U105,C160,DST-HOST,SUCCESS,C160
82,U156,C161,DST-HOST,SUCCESS,C161
83,U264,C354,DST-HOST,SUCCESS,C354
83,U255,C344,DST-HOST,SUCCESS,C344
83,U16,C17,DST-HOST,SUCCESS,C17
83,U68,C71,DST-HOST,SUCCESS,C71
83,U63,C234,DST-HOST,SUCCESS,C234
83,U63,C68,DST-HOST,SUCCESS,C68
83,U206,C278,DST-HOST,SUCCESS,C278
83,U21,C22,DST-HOST,SUCCESS,C22
83,U265,C355,DST-HOST,SUCCESS,C355
83,U266,C356,DST-HOST,SUCCESS,C356
83,U258,C347,DST-HOST,SUCCESS,C347
83,U262,C96,DST-HOST,SUCCESS,C96
83,U48,C171,DST-HOST,SUCCESS,C171
83,U13,C14,DST-HOST,SUCCESS,C14
83,U84,C87,DST-HOST,SUCCESS,C87
83,U84,C88,DST-HOST,SUCCESS,C88
83,U84,C90,DST-HOST,SUCCESS,C90
83,U93,C155,DST-HOST,SUCCESS,C155
83,U93,C106,DST-HOST,SUCCESS,C106
83,U184,C154,DST-HOST,SUCCESS,C154
83,U159,C160,DST-HOST,SUCCESS,C160
83,U128,C167,DST-HOST,SUCCESS,C167
83,U128,C176,DST-HOST,SUCCESS,C176
84,U267,C357,DST-HOST,SUCCESS,C357
84,U130,C179,DST-HOST,SUCCESS,C179
84,U130,C148,DST-HOST,SUCCESS,C148
84,U268,C358,DST-HOST,SUCCESS,C358
84,U264,C354,DST-HOST,SUCCESS,C354
84,U269,C359,DST-HOST,SUCCESS,C359
84,U270,C360,DST-HOST,SUCCESS,C360
84,U16,C148,DST-HOST,SUCCESS,C148
84,U16,C17,DST-HOST,SUCCESS,C17
84,U132,C181,DST-HOST,SUCCESS,C181
84,U132,C148,DST-HOST,SUCCESS,C148
84,U271,C361,DST-HOST,SUCCESS,C361
84,U265,C355,DST-HOST,SUCCESS,C355
84,U266,C356,DST-HOST,SUCCESS,C356
84,U258,C347,DST-HOST,SUCCESS,C347
84,U258,C151,DST-HOST,SUCCESS,C151
84,U258,C200,DST-HOST,SUCCESS,C200
84,U28,C29,DST-HOST,SUCCESS,C29
84,U83,C85,DST-HOST,SUCCESS,C85
84,U84,C86,DST-HOST,SUCCESS,C86
84,U60,C108,DST-HOST,SUCCESS,C108
84,U12,C158,DST-HOST,SUCCESS,C158
84,U184,C154,DST-HOST,SUCCESS,C154
84,U156,C161,DST-HOST,SUCCESS,C161
84,U97,C161,DST-HOST,SUCCESS,C161
84,U46,C154,DST-HOST,SUCCESS,C154
84,U67,C49,DST-HOST,SUCCESS,C49
85,U268,C358,DST-HOST,SUCCESS,C358
85,U264,C354,DST-HOST,SUCCESS,C354
85,U264,C261,DST-HOST,SUCCESS,C261
85,U270,C360,DST-HOST,SUCCESS,C360
85,U16,C17,DST-HOST,SUCCESS,C17
85,U271,C361,DST-HOST,SUCCESS,C361
85,U28,C29,DST-HOST,SUCCESS,C29
85,U272,C362,DST-HOST,SUCCESS,C362
85,U272,C150,DST-HOST,SUCCESS,C150
85,U273,C363,DST-HOST,SUCCESS,C363
85,U77,C234,DST-HOST,SUCCESS,C234
85,U77,C78,DST-HOST,SUCCESS,C78
85,U84,C86,DST-HOST,SUCCESS,C86
85,U84,C88,DST-HOST,SUCCESS,C88
85,U12,C364,DST-HOST,SUCCESS,C364
85,U12,C13,DST-HOST,SUCCESS,C13
85,U12,C159,DST-HOST,SUCCESS,C159
85,U12,C365,DST-HOST,SUCCESS,C365
85,U184,C154,DST-HOST,SUCCESS,C154
85,U97,C116,DST-HOST,SUCCESS,C116
85,U67,C154,DST-HOST,SUCCESS,C154
85,U67,C49,DST-HOST,SUCCESS,C49
86,U267,C357,DST-HOST,SUCCESS,C357
86,U268,C150,DST-HOST,SUCCESS,C150
86,U268,C358,DST-HOST,SUCCESS,C358
86,U160,C216,DST-HOST,SUCCESS,C216
86,U162,C218,DST-HOST,SUCCESS,C218
86,U274,C366,DST-HOST,SUCCESS,C366
86,U271,C361,DST-HOST,SUCCESS,C361
86,U275,C367,DST-HOST,SUCCESS,C367
86,U275,C368,DST-HOST,SUCCESS,C368
86,U276,C369,DST-HOST,SUCCESS,C369
86,U4,C5,DST-HOST,SUCCESS,C5
86,U277,C370,DST-HOST,SUCCESS,C370
86,U153,C207,DST-HOST,SUCCESS,C207
86,U153,C148,DST-HOST,SUCCESS,C148
86,U278,C371,DST-HOST,SUCCESS,C371
86,U273,C363,DST-HOST,SUCCESS,C363
86,U154,C208,DST-HOST,SUCCESS,C208
86,U154,C148,DST-HOST,SUCCESS,C148
86,U83,C161,DST-HOST,SUCCESS,C161
86,U84,C89,DST-HOST,SUCCESS,C89
86,U84,C91,DST-HOST,SUCCESS,C91
86,U84,C92,DST-HOST,SUCCESS,C92
86,U60,C173,DST-HOST,SUCCESS,C173
86,U12,C372,DST-HOST,SUCCESS,C372
86,U12,C13,DST-HOST,SUCCESS,C13
86,U184,C154,DST-HOST,SUCCESS,C154
86,U156,C161,DST-HOST,SUCCESS,C161
86,U97,C161,DST-HOST,SUCCESS,C161
86,U179,C175,DST-HOST,SUCCESS,C175
87,U279,C373,DST-HOST,SUCCESS,C373
87,U280,C374,DST-HOST,SUCCESS,C374
87,U280,C151,DST-HOST,SUCCESS,C151
87,U160,C216,DST-HOST,SUCCESS,C216
87,U281,C375,DST-HOST,SUCCESS,C375
87,U282,C376,DST-HOST,SUCCESS,C376
87,U269,C359,DST-HOST,SUCCESS,C359
87,U269,C151,DST-HOST,SUCCESS,C151
87,U269,C200,DST-HOST,SUCCESS,C200
87,U283,C377,DST-HOST,SUCCESS,C377
87,U283,C378,DST-HOST,SUCCESS,C378
87,U274,C366,DST-HOST,SUCCESS,C366
87,U276,C369,DST-HOST,SUCCESS,C369
87,U284,C379,DST-HOST,SUCCESS,C379
87,U4,C5,DST-HOST,SUCCESS,C5
87,U285,C380,DST-HOST,SUCCESS,C380
87,U285,C151,DST-HOST,SUCCESS,C151
87,U258,C347,DST-HOST,SUCCESS,C347
87,U258,C200,DST-HOST,SUCCESS,C200
87,U278,C371,DST-HOST,SUCCESS,C371
87,U84,C88,DST-HOST,SUCCESS,C88
87,U84,C89,DST-HOST,SUCCESS,C89
87,U84,C91,DST-HOST,SUCCESS,C91
87,U84,C92,DST-HOST,SUCCESS,C92
87,U85,C245,DST-HOST,SUCCESS,C245
87,U85,C127,DST-HOST,SUCCESS,C127
87,U12,C236,DST-HOST,SUCCESS,C236
87,U12,C381,DST-HOST,SUCCESS,C381
87,U12,C13,DST-HOST,SUCCESS,C13
88,U242,C134,DST-HOST,SUCCESS,C134
88,U242,C328,DST-HOST,SUCCESS,C328
88,U246,C332,DST-HOST,SUCCESS,C332
88,U246,C134,DST-HOST,SUCCESS,C134
88,U30,C31,DST-HOST,SUCCESS,C31
88,U239,C134,DST-HOST,SUCCESS,C134
88,U239,C325,DST-HOST,SUCCESS,C325
88,U4,C150,DST-HOST,SUCCESS,C150
88,U4,C5,DST-HOST,SUCCESS,C5
88,U29,C30,DST-HOST,SUCCESS,C30
88,U84,C105,DST-HOST,SUCCESS,C105
88,U204,C154,DST-HOST,SUCCESS,C154
88,U95,C154,DST-HOST,SUCCESS,C154
88,U156,C161,DST-HOST,SUCCESS,C161
88,U97,C161,DST-HOST,SUCCESS,C161
88,U179,C175,DST-HOST,SUCCESS,C175
88,U128,C167,DST-HOST,SUCCESS,C167
88,U128,C176,DST-HOST,SUCCESS,C176
88,U169,C238,DST-HOST,SUCCESS,C238
89,U281,C234,DST-HOST,SUCCESS,C234
89,U281,C375,DST-HOST,SUCCESS,C375
89,U282,C134,DST-HOST,SUCCESS,C134
89,U282,C376,DST-HOST,SUCCESS,C376
89,U286,C382,DST-HOST,SUCCESS,C382
89,U271,C134,DST-HOST,SUCCESS,C134
89,U271,C361,DST-HOST,SUCCESS,C361
89,U30,C31,DST-HOST,SUCCESS,C31
89,U287,C383,DST-HOST,SUCCESS,C383
89,U288,C384,DST-HOST,SUCCESS,C384
89,U289,C385,DST-HOST,SUCCESS,C385
89,U163,C219,DST-HOST,SUCCESS,C219
89,U163,C220,DST-HOST,SUCCESS,C220
89,U290,C386,DST-HOST,SUCCESS,C386
89,U29,C30,DST-HOST,SUCCESS,C30
89,U13,C309,DST-HOST,SUCCESS,C309
89,U13,C282,DST-HOST,SUCCESS,C282
89,U13,C209,DST-HOST,SUCCESS,C209
89,U84,C88,DST-HOST,SUCCESS,C88
89,U84,C105,DST-HOST,SUCCESS,C105
89,U60,C65,DST-HOST,SUCCESS,C65
89,U12,C53,DST-HOST,SUCCESS,C53
89,U12,C13,DST-HOST,SUCCESS,C13
90,U231,C316,DST-HOST,SUCCESS,C316
90,U231,C317,DST-HOST,SUCCESS,C317
90,U30,C150,DST-HOST,SUCCESS,C150
90,U30,C31,DST-HOST,SUCCESS,C31
90,U291,C238,DST-HOST,SUCCESS,C238
90,U288,C384,DST-HOST,SUCCESS,C384
90,U39,C41,DST-HOST,SUCCESS,C41
90,U167,C225,DST-HOST,SUCCESS,C225
90,U167,C226,DST-HOST,SUCCESS,C226
90,U292,C387,DST-HOST,SUCCESS,C387
90,U29,C30,DST-HOST,SUCCESS,C30
90,U155,C161,DST-HOST,SUCCESS,C161
90,U13,C309,DST-HOST,SUCCESS,C309
90,U13,C282,DST-HOST,SUCCESS,C282
90,U13,C32,DST-HOST,SUCCESS,C32
90,U13,C42,DST-HOST,SUCCESS,C42
90,U60,C213,DST-HOST,SUCCESS,C213
90,U60,C157,DST-HOST,SUCCESS,C157
90,U12,C372,DST-HOST,SUCCESS,C372
90,U12,C13,DST-HOST,SUCCESS,C13
90,U159,C160,DST-HOST,SUCCESS,C160
90,U156,C161,DST-HOST,SUCCESS,C161
90,U97,C161,DST-HOST,SUCCESS,C161
90,U179,C175,DST-HOST,SUCCESS,C175
91,U170,C229,DST-HOST,SUCCESS,C229
91,U293,C388,DST-HOST,SUCCESS,C388
91,U293,C389,DST-HOST,SUCCESS,C389
91,U294,C390,DST-HOST,SUCCESS,C390
91,U294,C151,DST-HOST,SUCCESS,C151
91,U294,C200,DST-HOST,SUCCESS,C200
91,U287,C383,DST-HOST,SUCCESS,C383
91,U295,C391,DST-HOST,SUCCESS,C391
91,U296,C392,DST-HOST,SUCCESS,C392
91,U39,C41,DST-HOST,SUCCESS,C41
91,U29,C30,DST-HOST,SUCCESS,C30
91,U13,C32,DST-HOST,SUCCESS,C32
91,U13,C42,DST-HOST,SUCCESS,C42
92,U130,C179,DST-HOST,SUCCESS,C179
92,U130,C239,DST-HOST,SUCCESS,C239
92,U294,C390,DST-HOST,SUCCESS,C390
92,U294,C151,DST-HOST,SUCCESS,C151
92,U297,C393,DST-HOST,SUCCESS,C393
92,U297,C394,DST-HOST,SUCCESS,C394
92,U298,C151,DST-HOST,SUCCESS,C151
92,U298,C395,DST-HOST,SUCCESS,C395
92,U299,C396,DST-HOST,SUCCESS,C396
92,U300,C397,DST-HOST,SUCCESS,C397
92,U286,C151,DST-HOST,SUCCESS,C151
